ReportDate,Barrid,YieldPerc,TotalRiskPerc,SpecRiskPerc,HistBeta,PredBeta,DataDate
2019.04.09,DA001928,3.719058,11.01454,1.535578,1.098099,1.045969,2019.04.09
2019.04.10,ETF66,4.549414,12.21276,1.868103,0.888973,0.976581,2019.04.10
2019.04.10,DA001928,3.716538,11.46493,1.601421,1.09744,1.045536,2019.04.10
2019.04.11,ETF66,4.54362,12.53971,1.91768,0.890319,0.977221,2019.04.11
2019.04.11,DA001928,3.719884,11.77346,1.633338,1.098526,1.046384,2019.04.11
2019.04.12,ETF66,4.545474,12.50336,1.897264,0.892051,0.975706,2019.04.12
2019.04.12,DA001928,3.728571,11.77131,1.592488,1.100427,1.047345,2019.04.12
2019.04.15,ETF66,4.546546,12.13024,1.883785,0.8912,0.975853,2019.04.15
2019.04.15,DA001928,3.73158,11.41145,1.567766,1.099912,1.046453,2019.04.15
2019.04.16,ETF66,4.546043,11.82676,1.844855,0.890711,0.973586,2019.04.16
2019.04.16,DA001928,3.733667,11.16872,1.55789,1.102649,1.048832,2019.04.16
2019.04.17,ETF66,4.549062,12.15912,1.87175,0.891109,0.971666,2019.04.17
2019.04.17,DA001928,3.737031,11.50647,1.591637,1.104073,1.049591,2019.04.17
2019.04.18,ETF66,4.542622,11.97629,1.908949,0.890332,0.970483,2019.04.18
2019.04.18,DA001928,3.734422,11.35048,1.614862,1.104765,1.050676,2019.04.18
2019.04.19,ETF66,4.542622,11.95835,1.774441,0.88975,0.970563,2019.04.19
2019.04.19,DA001928,3.734422,11.32019,1.468244,1.10559,1.049421,2019.04.19
2019.04.22,ETF66,4.542622,11.94263,1.637656,0.889281,0.970613,2019.04.22
2019.04.22,DA001928,3.734422,11.2956,1.342612,1.105953,1.048486,2019.04.22
2019.04.23,ETF66,4.539838,12.625,1.683105,0.888695,0.972462,2019.04.23
2019.04.23,DA001928,3.72573,11.90599,1.388852,1.105452,1.046082,2019.04.23
2019.04.24,ETF66,4.529521,13.05198,1.72472,0.888547,0.971044,2019.04.24
2019.04.24,DA001928,3.70114,12.33148,1.476773,1.105336,1.046776,2019.04.24
2019.04.25,ETF66,4.491681,12.85766,1.80506,0.879911,0.962353,2019.04.25
2019.04.25,DA001928,3.702821,12.24378,1.650339,1.104652,1.048201,2019.04.25
2019.04.26,ETF66,4.529577,12.87642,1.917533,0.88535,0.969436,2019.04.26
2019.04.26,DA001928,3.699398,12.17128,1.675785,1.103282,1.047021,2019.04.26
2019.04.29,ETF66,4.531572,12.3813,1.938541,0.886285,0.970562,2019.04.29
2019.04.29,DA001928,3.701804,11.68945,1.621521,1.104047,1.047055,2019.04.29
2019.04.30,ETF66,4.453084,12.04953,1.93752,0.880531,0.965179,2019.04.30
2019.04.30,DA001928,3.425181,11.3912,1.707967,1.103225,1.046523,2019.04.30
2019.05.01,ETF66,4.469455,11.28526,1.817739,0.885636,0.970022,2019.05.01
