,AMZN,GME,GOOG,JPM,SPY,XOM
2023-04-18,102.3,21.61,105.12,140.4355,411.226,114.9913
2023-04-19,104.3,21.31,105.02,140.2567,411.1565,114.6275
2023-04-20,103.81,20.22,105.9,139.8495,408.9128,113.713
2023-04-21,106.96,20.49,105.91,139.5814,409.2305,114.0768
2023-04-24,106.21,19.93,106.78,139.7701,409.6574,116.2303
2023-04-25,102.57,19.0,104.61,136.731,403.1546,114.5783
2023-04-26,104.98,18.65,104.45,134.3076,401.447,113.5261
2023-04-27,109.82,18.94,108.37,136.1152,409.439,114.8831
2023-04-28,105.45,19.29,108.22,137.2971,412.9336,116.368
2023-05-01,102.05,18.55,107.71,140.2369,412.5167,112.7591
2023-05-02,103.63,18.58,105.98,137.9724,407.8803,108.2653
2023-05-03,103.65,18.9,106.12,135.0525,405.0806,106.1314
2023-05-04,104.0,19.35,105.21,133.2052,402.2114,104.2729
2023-05-05,105.655,20.42,106.215,135.8073,409.6574,106.869
2023-05-08,105.83,20.51,108.24,136.135,409.7666,107.2918
2023-05-09,106.62,20.24,107.94,135.4795,407.9697,107.3213
2023-05-10,110.19,20.76,112.28,135.5491,409.8758,105.9446
2023-05-11,112.18,20.88,116.9,135.122,409.161,104.0271
2023-05-12,110.26,20.69,117.92,133.1853,408.6249,104.0173
2023-05-15,111.2,21.62,116.96,134.3076,410.0347,104.2157
2023-05-16,113.4,21.99,120.09,133.4038,407.2946,101.6864
2023-05-17,115.5,22.87,121.48,137.5056,412.2387,103.9677
2023-05-18,118.15,23.05,123.52,138.5485,416.2099,104.91
2023-05-19,116.25,22.06,123.25,138.2307,415.6043,105.396
2023-05-22,115.01,24.21,125.87,137.0885,415.773,104.1165
2023-05-23,114.99,23.16,123.29,135.6583,411.1069,105.5349
2023-05-24,116.75,23.27,121.64,134.4168,408.1285,106.7152
2023-05-25,115.0,23.35,124.35,134.7446,411.6629,104.8009
2023-05-26,120.11,23.25,125.43,136.0059,416.9942,104.1165
2023-05-30,121.66,24.57,124.64,136.5224,417.153,103.1941
2023-05-31,120.58,24.05,123.37,134.7843,414.8398,101.3492
2023-06-01,122.77,24.1,124.37,136.6416,418.7812,102.5196
2023-06-02,124.25,24.64,125.23,139.5119,424.8373,104.9001
2023-06-05,125.3,24.31,126.63,138.1413,424.0232,104.4339
2023-06-06,126.61,24.69,127.91,138.3896,424.9465,105.2869
2023-06-07,121.23,26.11,122.94,139.7304,423.4771,107.6475
2023-06-08,124.25,21.44,122.67,139.7701,426.0386,107.3103
2023-06-09,123.43,22.68,122.87,140.0482,426.803,106.5168
2023-06-12,126.57,24.3,124.35,140.0382,430.6749,105.5547
2023-06-13,126.66,26.95,124.43,141.0513,433.5143,105.5745
2023-06-14,126.42,25.7,124.38,140.5249,434.0306,104.3049
2023-06-15,127.11,24.84,125.79,142.114,439.4115,105.029
2023-06-16,125.49,24.56,124.06,142.2828,437.9153,104.2752
2023-06-20,125.78,24.58,123.85,141.5578,435.6433,101.8848
2023-06-21,124.83,24.43,121.26,141.3492,433.4112,103.0254
2023-06-22,130.15,24.32,123.87,138.6279,434.9757,102.4601
2023-06-23,129.33,23.7,123.02,137.9029,431.6873,101.5674
2023-06-26,127.33,23.02,119.09,138.2406,429.9235,103.442
2023-06-27,129.18,23.58,119.01,138.2505,434.6369,103.6999
2023-06-28,129.04,24.98,121.08,137.6447,434.8561,104.543
2023-06-29,127.9,24.9,120.01,142.4517,436.57,105.8324
2023-06-30,130.36,24.25,120.97,144.448,441.7219,106.378
2023-07-03,130.22,24.91,120.56,145.61,442.2301,106.5862
2023-07-05,130.38,23.9,122.63,144.64,441.5724,106.0407
2023-07-06,128.36,22.83,120.93,143.21,438.1146,102.0832
2023-07-07,129.78,22.71,120.14,144.34,437.0085,102.3212
2023-07-10,127.13,23.54,116.87,145.15,438.1146,103.8388
2023-07-11,128.78,23.91,117.71,147.42,440.9048,105.1084
2023-07-12,130.8,23.44,119.62,148.15,444.4522,105.6241
2023-07-13,134.3,23.46,124.83,148.87,447.9798,103.69
2023-07-14,134.68,22.97,125.7,149.77,447.7008,100.1193
2023-07-17,133.56,22.82,125.06,153.38,449.2553,100.5557
2023-07-18,132.83,23.08,124.08,153.66,452.5935,100.0994
2023-07-19,135.36,23.17,122.78,154.25,453.6,100.7937
2023-07-20,129.96,22.91,119.53,156.15,450.5906,102.5692
2023-07-21,130.0,22.18,120.31,154.95,450.5906,103.0453
2023-07-24,128.8,23.04,121.88,158.0,452.6035,104.662
2023-07-25,129.13,22.85,122.79,156.82,453.8391,104.8207
2023-07-26,128.15,22.7,129.66,157.76,453.9089,104.2355
2023-07-27,128.25,22.22,129.87,156.02,450.8995,104.5628
2023-07-28,132.21,21.93,133.01,156.91,455.3139,103.3131
2023-07-31,133.68,22.2,133.11,157.96,456.1809,106.368
2023-08-01,131.69,21.5,131.89,157.18,454.8755,105.7531
2023-08-02,128.21,20.83,128.64,155.4,448.5478,104.4339
2023-08-03,128.91,20.93,128.77,156.35,447.2623,106.249
2023-08-04,139.57,20.98,128.54,156.02,445.2395,106.5466
2023-08-07,142.22,21.07,131.94,156.76,449.1258,106.3284
2023-08-08,139.94,20.74,131.84,155.88,447.1726,106.854
2023-08-09,137.85,19.93,130.15,153.79,444.1832,108.6692
2023-08-10,138.56,20.19,130.21,153.56,444.3426,109.2246
2023-08-11,138.41,20.19,130.17,154.45,444.0835,110.9207
2023-08-14,140.57,19.96,131.83,154.77,446.5349,111.01
2023-08-15,137.67,19.33,130.27,150.83,441.3332,108.16
2023-08-16,135.07,18.59,129.11,150.19,438.0947,106.34
2023-08-17,133.98,18.38,130.46,148.63,434.7564,108.4
2023-08-18,133.22,18.36,128.11,148.97,434.9657,110.04
2023-08-21,134.68,18.48,128.93,149.48,437.7957,108.71
2023-08-22,134.25,17.26,129.69,146.38,436.6099,108.1
2023-08-23,135.52,16.89,133.21,147.37,441.4727,107.15
2023-08-24,131.84,16.36,130.42,147.23,435.3543,106.35
2023-08-25,133.26,17.13,130.69,147.05,438.4235,108.25
2023-08-28,133.14,17.57,131.79,147.56,441.2037,109.16
2023-08-29,134.91,18.24,135.49,148.76,447.5812,109.81
2023-08-30,135.07,18.37,136.93,148.16,449.4247,110.88
2023-08-31,138.01,18.55,137.35,146.33,448.767,111.19
2023-09-01,138.12,18.42,136.8,146.82,449.6041,113.52
2023-09-05,137.27,19.23,136.71,145.2,447.6609,113.53
2023-09-06,135.36,18.75,135.37,144.96,444.6515,114.51
2023-09-07,137.85,18.89,136.2,143.72,443.2864,113.95
2023-09-08,138.23,17.71,137.2,143.83,443.954,115.61
2023-09-11,143.1,17.02,137.74,144.46,446.8737,114.16
2023-09-12,141.23,17.23,136.07,146.34,444.4223,117.49
2023-09-13,144.85,17.81,137.5,146.41,444.9405,116.44
2023-09-14,144.72,18.33,138.99,149.25,448.777,118.52
2023-09-15,140.39,18.22,138.3,148.81,443.37,116.7
2023-09-18,139.98,17.55,138.96,149.12,443.63,117.64
2023-09-19,137.63,17.52,138.83,148.93,442.71,117.33
2023-09-20,135.29,17.52,134.59,148.3,438.64,116.4
2023-09-21,129.33,17.02,131.36,147.14,431.39,114.76
2023-09-22,129.12,17.18,131.25,145.73,430.42,114.94
2023-09-25,131.27,17.67,132.17,146.45,432.23,116.23
2023-09-26,125.98,16.78,129.45,144.93,425.88,116.41
2023-09-27,125.98,17.15,131.46,145.78,426.05,120.2
2023-09-28,125.98,16.84,133.13,147.59,428.52,119.47
2023-09-29,127.12,16.46,131.85,145.02,427.48,117.58
